# 20250208T1632
# N=437
sample	sample_sex	input_path
NA19338-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19338-XX/NA19338-XX.hap2.chrX.fasta
NA19909-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19909-XX/NA19909-XX.hap1.chrX.fasta
NA19909-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19909-XX/NA19909-XX.hap2.chrX.fasta
HG01361-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01361-XX/HG01361-XX.hap1.chrX.fasta
HG01361-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01361-XX/HG01361-XX.hap2.chrX.fasta
HG02668-A1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02668-A1/HG02668-A1.hap2.chrX.fasta
HG02668-A1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02668-A1/HG02668-A1.hap1.chrY.fasta
HG02071-O2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02071-O2/HG02071-O2.hap1.chrY.fasta
HG02071-O2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02071-O2/HG02071-O2.hap2.chrX.fasta
HG01981-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01981-XX/HG01981-XX.hap2.chrX.fasta
HG01981-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01981-XX/HG01981-XX.hap1.chrX.fasta
HG02280-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02280-XX/HG02280-XX.hap1.chrX.fasta
HG02280-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02280-XX/HG02280-XX.hap2.chrX.fasta
HG02392-O2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02392-O2/HG02392-O2.hap1.chrY.fasta
HG02392-O2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02392-O2/HG02392-O2.hap2.chrX.fasta
NA18508-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18508-XX/NA18508-XX.hap1.chrX.fasta
NA18508-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18508-XX/NA18508-XX.hap2.chrX.fasta
HG02622-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02622-XX/HG02622-XX.hap1.chrX.fasta
HG02622-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02622-XX/HG02622-XX.hap2.chrX.fasta
NA18971-C1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18971-C1/NA18971-C1.hap2.chrX.fasta
NA18971-C1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18971-C1/NA18971-C1.hap1.chrY.fasta
HG02273-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02273-XX/HG02273-XX.hap1.chrX.fasta
HG02273-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02273-XX/HG02273-XX.hap2.chrX.fasta
